Five-Digit ZIP Code	Year	Annual Change (%)	HPI	HPI with 1990 base	HPI with 2000 base
58102	1993	2.96	148.21	106.84	78.37
58102	1994	2.51	151.93	109.52	80.34
58102	1995	5.25	159.91	115.27	84.56
58102	1996	3.55	165.60	119.37	87.56
58102	1997	1.99	168.89	121.74	89.30
58102	1998	5.63	178.40	128.60	94.33
58102	1999	2.63	183.09	131.98	96.81
58102	2000	3.29	189.12	136.33	100.00
58102	2001	4.64	197.90	142.66	104.64
58102	2002	5.14	208.07	149.98	110.02
58102	2003	3.75	215.86	155.60	114.14
58102	2004	8.09	233.31	168.18	123.37
58102	2005	8.28	252.63	182.11	133.58
58102	2006	2.55	259.08	186.76	136.99
58102	2007	2.38	265.24	191.20	140.25
58102	2008	0.61	266.86	192.37	141.11
58102	2009	0.08	267.07	192.52	141.22
58102	2010	-0.48	265.78	191.59	140.54
58102	2011	0.96	268.33	193.42	141.88
58102	2012	2.35	274.63	197.96	145.21
58102	2013	2.79	282.30	203.49	149.27
58102	2014	9.92	310.30	223.68	164.08
58102	2015	5.72	328.04	236.47	173.46
58103	1979	.	100.00	80.62	58.65
58103	1980	5.88	105.88	85.36	62.10
58103	1981	.	.	.	.
58103	1982	.	85.84	69.20	50.34
58103	1983	7.33	92.12	74.27	54.03
58103	1984	25.06	115.21	92.88	67.57
58103	1985	-1.67	113.29	91.33	66.45
58103	1986	6.76	120.95	97.50	70.94
58103	1987	1.40	122.64	98.87	71.93
58103	1988	-0.38	122.17	98.49	71.65
58103	1989	0.54	122.83	99.02	72.04
58103	1990	0.99	124.04	100.00	72.75
58103	1991	1.31	125.66	101.31	73.70
58103	1992	2.60	128.93	103.94	75.62
58103	1993	2.98	132.77	107.03	77.87
58103	1994	6.25	141.06	113.72	82.73
58103	1995	4.40	147.27	118.72	86.37
58103	1996	2.27	150.61	121.42	88.34
58103	1997	3.15	155.35	125.24	91.11
58103	1998	3.81	161.28	130.02	94.59
58103	1999	1.67	163.96	132.18	96.17
58103	2000	3.99	170.50	137.45	100.00
58103	2001	4.78	178.65	144.03	104.78
58103	2002	4.46	186.61	150.44	109.45
58103	2003	5.45	196.79	158.65	115.42
58103	2004	7.25	211.05	170.14	123.78
58103	2005	6.28	224.30	180.82	131.55
58103	2006	3.52	232.20	187.19	136.19
58103	2007	2.71	238.50	192.27	139.88
58103	2008	-0.61	237.05	191.11	139.03
58103	2009	0.98	239.36	192.97	140.39
58103	2010	-0.39	238.43	192.21	139.84
58103	2011	0.59	239.84	193.35	140.67
58103	2012	1.22	242.75	195.70	142.38
58103	2013	5.98	257.27	207.41	150.89
58103	2014	8.82	279.96	225.70	164.20
58103	2015	7.00	299.57	241.51	175.70
58104	1986	.	100.00	95.24	72.26
58104	1987	3.47	103.47	98.55	74.77
58104	1988	-3.97	99.36	94.63	71.80
58104	1989	0.73	100.09	95.33	72.33
58104	1990	4.90	105.00	100.00	75.87
58104	1991	-0.36	104.62	99.64	75.60
58104	1992	4.05	108.86	103.68	78.66
58104	1993	2.89	112.00	106.67	80.93
58104	1994	4.01	116.49	110.95	84.18
58104	1995	4.11	121.28	115.51	87.64
58104	1996	3.79	125.87	119.88	90.96
58104	1997	0.63	126.67	120.64	91.53
58104	1998	4.59	132.48	126.18	95.73
58104	1999	0.99	133.80	127.43	96.68
58104	2000	3.43	138.39	131.80	100.00
58104	2001	3.64	143.42	136.59	103.64
58104	2002	5.67	151.55	144.34	109.51
58104	2003	4.16	157.85	150.34	114.07
58104	2004	6.51	168.12	160.12	121.49
58104	2005	4.99	176.51	168.11	127.54
58104	2006	2.59	181.07	172.46	130.84
58104	2007	2.18	185.02	176.22	133.70
58104	2008	0.89	186.67	177.79	134.89
58104	2009	0.06	186.78	177.89	134.97
58104	2010	-0.92	185.06	176.26	133.73
58104	2011	1.81	188.42	179.45	136.15
58104	2012	0.38	189.13	180.13	136.67
58104	2013	4.14	196.96	187.59	142.32
58104	2014	8.60	213.89	203.72	154.56
58104	2015	5.67	226.02	215.27	163.33
58201	1976	.	100.00	64.34	45.62
58201	1977	13.40	113.40	72.96	51.73
58201	1978	3.01	116.82	75.16	53.29
58201	1979	8.75	127.04	81.74	57.95
58201	1980	3.62	131.64	84.70	60.05
58201	1981	-8.81	120.04	77.24	54.76
58201	1982	-1.97	117.68	75.72	53.68
58201	1983	6.89	125.79	80.94	57.38
58201	1984	.	.	.	.
58201	1985	.	138.59	89.17	63.22
58201	1986	2.97	142.70	91.81	65.09
58201	1987	1.84	145.32	93.50	66.29
58201	1988	0.54	146.11	94.01	66.65
58201	1989	4.61	152.84	98.34	69.72
58201	1990	1.69	155.42	100.00	70.89
58201	1991	1.87	158.32	101.87	72.22
58201	1992	3.62	164.05	105.55	74.83
58201	1993	6.33	174.43	112.23	79.57
58201	1994	8.15	188.65	121.38	86.06
58201	1995	5.59	199.19	128.17	90.86
58201	1996	2.65	204.47	131.56	93.27
58201	1997	0.90	206.32	132.75	94.11
58201	1998	5.97	218.63	140.67	99.73
58201	1999	-0.95	216.56	139.34	98.78
58201	2000	1.23	219.22	141.05	100.00
58201	2001	4.54	229.19	147.46	104.54
58201	2002	2.93	235.90	151.78	107.60
58201	2003	5.18	248.12	159.65	113.18
58201	2004	8.77	269.89	173.66	123.11
58201	2005	7.76	290.83	187.12	132.66
58201	2006	7.60	312.93	201.35	142.74
58201	2007	2.54	320.89	206.47	146.37
58201	2008	0.78	323.38	208.07	147.51
58201	2009	0.76	325.85	209.66	148.64
58201	2010	0.03	325.94	209.72	148.68
58201	2011	1.93	332.24	213.77	151.55
58201	2012	3.06	342.40	220.31	156.19
58201	2013	6.91	366.06	235.53	166.98
58201	2014	8.96	398.85	256.63	181.94
58201	2015	4.77	417.88	268.87	190.62
58203	1979	.	100.00	82.62	58.12
58203	1980	0.87	100.87	83.34	58.62
58203	1981	.	.	.	.
58203	1982	.	.	.	.
58203	1983	.	.	.	.
58203	1984	.	.	.	.
58203	1985	.	.	.	.
58203	1986	.	108.99	90.05	63.35
58203	1987	3.67	112.99	93.36	65.67
58203	1988	6.57	120.42	99.50	69.99
58203	1989	-2.56	117.33	96.95	68.19
58203	1990	3.15	121.03	100.00	70.34
58203	1991	1.24	122.54	101.24	71.22
58203	1992	3.57	126.91	104.86	73.76
58203	1993	3.29	131.09	108.31	76.19
58203	1994	6.21	139.23	115.03	80.92
58203	1995	2.68	142.96	118.11	83.08
58203	1996	9.73	156.87	129.61	91.17
58203	1997	3.58	162.49	134.25	94.44
58203	1998	0.76	163.72	135.27	95.15
58203	1999	2.89	168.45	139.18	97.90
58203	2000	2.14	172.06	142.16	100.00
58203	2001	5.97	182.34	150.65	105.97
58203	2002	2.86	187.56	154.97	109.01
58203	2003	5.70	198.25	163.80	115.22
58203	2004	9.91	217.89	180.03	126.64
58203	2005	11.34	242.60	200.45	141.00
58203	2006	6.51	258.40	213.50	150.18
58203	2007	4.88	271.00	223.91	157.50
58203	2008	0.16	271.44	224.27	157.76
58203	2009	-0.06	271.27	224.13	157.66
58203	2010	1.57	275.54	227.66	160.14
58203	2011	0.88	277.95	229.66	161.54
58203	2012	5.12	292.19	241.42	169.82
58203	2013	5.31	307.72	254.25	178.84
58203	2014	11.29	342.46	282.95	199.03
58203	2015	6.84	365.87	302.30	212.64
58220	2002	.	100.00	.	.
58220	2003	-1.42	98.58	.	.
58220	2004	3.41	101.94	.	.
58220	2005	7.04	109.12	.	.
58220	2006	-10.05	98.15	.	.
58220	2007	19.62	117.40	.	.
58220	2008	-7.43	108.68	.	.
58220	2009	0.09	108.78	.	.
58220	2010	10.54	120.24	.	.
58220	2011	-1.84	118.03	.	.
58220	2012	-2.46	115.13	.	.
58220	2013	3.70	119.39	.	.
58220	2014	14.71	136.96	.	.
58220	2015	6.68	146.10	.	.
58237	1998	.	100.00	.	94.09
58237	1999	-10.06	89.94	.	84.63
58237	2000	18.17	106.28	.	100.00
58237	2001	-7.08	98.76	.	92.92
58237	2002	-5.89	92.94	.	87.45
58237	2003	4.28	96.91	.	91.19
58237	2004	1.46	98.33	.	92.52
58237	2005	3.78	102.05	.	96.02
58237	2006	4.14	106.27	.	99.99
58237	2007	6.59	113.27	.	106.58
58237	2008	-0.26	112.98	.	106.31
58237	2009	-4.73	107.63	.	101.28
58237	2010	3.45	111.35	.	104.77
58237	2011	8.04	120.31	.	113.20
58237	2012	3.95	125.06	.	117.67
58237	2013	2.51	128.19	.	120.62
58237	2014	13.03	144.90	.	136.34
58237	2015	-10.06	130.32	.	122.62
58257	2002	.	100.00	.	.
58257	2003	1.90	101.90	.	.
58257	2004	7.54	109.59	.	.
58257	2005	12.80	123.61	.	.
58257	2006	2.22	126.35	.	.
58257	2007	-2.18	123.60	.	.
58257	2008	13.68	140.51	.	.
58257	2009	-2.28	137.30	.	.
58257	2010	6.30	145.94	.	.
58257	2011	-4.64	139.17	.	.
58257	2012	-2.80	135.27	.	.
58257	2013	3.06	139.41	.	.
58257	2014	13.25	157.89	.	.
58257	2015	8.25	170.91	.	.
58278	1998	.	100.00	.	96.34
58278	1999	6.47	106.47	.	102.58
58278	2000	-2.51	103.80	.	100.00
58278	2001	2.25	106.14	.	102.25
58278	2002	3.39	109.73	.	105.72
58278	2003	2.16	112.10	.	108.00
58278	2004	10.23	123.58	.	119.06
58278	2005	12.59	139.14	.	134.05
58278	2006	2.33	142.37	.	137.16
58278	2007	5.16	149.72	.	144.24
58278	2008	0.63	150.67	.	145.15
58278	2009	-1.05	149.09	.	143.64
58278	2010	2.69	153.10	.	147.50
58278	2011	0.76	154.27	.	148.63
58278	2012	3.97	160.40	.	154.53
58278	2013	6.84	171.37	.	165.10
58278	2014	9.23	187.18	.	180.34
58278	2015	2.44	191.74	.	184.73
58301	1998	.	100.00	.	94.41
58301	1999	-3.02	96.98	.	91.56
58301	2000	9.22	105.92	.	100.00
58301	2001	-0.46	105.43	.	99.54
58301	2002	2.34	107.90	.	101.87
58301	2003	-0.69	107.16	.	101.17
58301	2004	12.38	120.42	.	113.69
58301	2005	3.40	124.52	.	117.56
58301	2006	11.04	138.26	.	130.54
58301	2007	6.66	147.47	.	139.23
58301	2008	0.00	147.47	.	139.23
58301	2009	4.65	154.32	.	145.70
58301	2010	2.82	158.67	.	149.81
58301	2011	2.17	162.11	.	153.05
58301	2012	5.75	171.43	.	161.85
58301	2013	8.64	186.24	.	175.83
58301	2014	4.58	194.77	.	183.89
58301	2015	7.35	209.09	.	197.41
58318	2002	.	100.00	.	.
58318	2003	0.81	100.81	.	.
58318	2004	10.04	110.94	.	.
58318	2005	4.91	116.39	.	.
58318	2006	8.35	126.11	.	.
58318	2007	3.05	129.95	.	.
58318	2008	6.75	138.73	.	.
58318	2009	4.43	144.88	.	.
58318	2010	4.27	151.07	.	.
58318	2011	5.28	159.04	.	.
58318	2012	4.00	165.40	.	.
58318	2013	18.56	196.10	.	.
58318	2014	10.49	216.68	.	.
58318	2015	-2.76	210.70	.	.
58368	1996	.	100.00	.	.
58368	1997	2.75	102.75	.	.
58368	1998	2.02	104.83	.	.
58368	1999	-1.52	103.23	.	.
58368	2000	.	.	.	.
58368	2001	.	111.43	.	.
58368	2002	4.98	116.99	.	.
58368	2003	-1.74	114.96	.	.
58368	2004	6.94	122.94	.	.
58368	2005	2.42	125.91	.	.
58368	2006	4.83	132.00	.	.
58368	2007	10.27	145.56	.	.
58368	2008	5.16	153.07	.	.
58368	2009	-1.08	151.42	.	.
58368	2010	2.71	155.52	.	.
58368	2011	12.30	174.65	.	.
58368	2012	17.22	204.71	.	.
58368	2013	15.06	235.54	.	.
58368	2014	-5.56	222.46	.	.
58368	2015	8.58	241.54	.	.
58401	1979	.	100.00	92.88	67.40
58401	1980	4.83	104.83	97.37	70.66
58401	1981	8.70	113.95	105.84	76.81
58401	1982	-4.76	108.53	100.80	73.15
58401	1983	.	.	.	.
58401	1984	.	.	.	.
58401	1985	.	.	.	.
58401	1986	.	97.10	90.19	65.45
58401	1987	.	.	.	.
58401	1988	.	.	.	.
58401	1989	.	.	.	.
58401	1990	.	107.66	100.00	72.57
58401	1991	-7.13	99.99	92.87	67.39
58401	1992	6.98	106.96	99.35	72.10
58401	1993	4.97	112.28	104.29	75.68
58401	1994	5.05	117.95	109.56	79.50
58401	1995	6.11	125.15	116.25	84.36
58401	1996	7.92	135.07	125.46	91.04
58401	1997	4.97	141.78	131.69	95.57
58401	1998	1.64	144.11	133.86	97.13
58401	1999	4.60	150.74	140.01	101.60
58401	2000	-1.58	148.36	137.80	100.00
58401	2001	4.66	155.28	144.23	104.66
58401	2002	3.31	160.43	149.01	108.13
58401	2003	0.17	160.70	149.26	108.31
58401	2004	9.29	175.62	163.12	118.37
58401	2005	8.02	189.71	176.21	127.87
58401	2006	1.72	192.98	179.24	130.07
58401	2007	4.87	202.38	187.98	136.41
58401	2008	3.89	210.25	195.28	141.71
58401	2009	1.80	214.04	198.81	144.27
58401	2010	3.22	220.93	205.20	148.91
58401	2011	0.01	220.94	205.22	148.92
58401	2012	3.76	229.26	212.94	154.53
58401	2013	12.31	257.49	239.16	173.55
58401	2014	12.45	289.55	268.95	195.17
58401	2015	5.98	306.88	285.04	206.84
58421	1998	.	100.00	.	86.29
58421	1999	2.02	102.02	.	88.03
58421	2000	13.59	115.88	.	100.00
58421	2001	-3.95	111.31	.	96.05
58421	2002	2.91	114.55	.	98.85
58421	2003	-4.76	109.10	.	94.14
58421	2004	8.31	118.16	.	101.96
58421	2005	1.52	119.96	.	103.52
58421	2006	-1.56	118.08	.	101.90
58421	2007	14.52	135.23	.	116.69
58421	2008	-0.65	134.34	.	115.93
58421	2009	5.09	141.18	.	121.83
58421	2010	3.46	146.06	.	126.04
58421	2011	1.15	147.74	.	127.49
58421	2012	6.46	157.27	.	135.72
58421	2013	13.80	178.98	.	154.45
58421	2014	17.35	210.03	.	181.24
58421	2015	8.39	227.66	.	196.45
58474	2003	.	100.00	.	.
58474	2004	2.25	102.25	.	.
58474	2005	15.62	118.23	.	.
58474	2006	6.33	125.71	.	.
58474	2007	-4.01	120.67	.	.
58474	2008	12.81	136.14	.	.
58474	2009	-7.32	126.18	.	.
58474	2010	-0.35	125.73	.	.
58474	2011	5.54	132.70	.	.
58474	2012	4.41	138.55	.	.
58474	2013	4.99	145.47	.	.
58474	2014	0.55	146.27	.	.
58474	2015	19.93	175.42	.	.
58501	1976	.	100.00	60.75	42.85
58501	1977	15.17	115.17	69.96	49.35
58501	1978	8.09	124.49	75.62	53.34
58501	1979	9.87	136.78	83.09	58.61
58501	1980	25.64	171.85	104.40	73.64
58501	1981	-12.44	150.48	91.41	64.48
58501	1982	.	.	.	.
58501	1983	.	158.19	96.10	67.79
58501	1984	10.00	174.01	105.71	74.57
58501	1985	-5.04	165.23	100.38	70.81
58501	1986	-1.35	163.01	99.02	69.85
58501	1987	-1.96	159.81	97.08	68.48
58501	1988	-2.10	156.45	95.04	67.04
58501	1989	5.90	165.69	100.65	71.00
58501	1990	-0.65	164.62	100.00	70.54
58501	1991	3.16	169.81	103.16	72.77
58501	1992	1.41	172.21	104.61	73.79
58501	1993	5.62	181.90	110.50	77.95
58501	1994	6.65	193.99	117.84	83.13
58501	1995	3.49	200.76	121.95	86.03
58501	1996	3.83	208.45	126.63	89.33
58501	1997	3.30	215.34	130.81	92.27
58501	1998	2.72	221.20	134.38	94.79
58501	1999	3.49	228.91	139.06	98.09
58501	2000	1.95	233.36	141.76	100.00
58501	2001	4.24	243.25	147.77	104.24
58501	2002	4.96	255.32	155.10	109.41
58501	2003	3.11	263.25	159.92	112.81
58501	2004	5.38	277.42	168.53	118.88
58501	2005	7.84	299.19	181.75	128.21
58501	2006	10.82	331.55	201.41	142.07
58501	2007	6.25	352.25	213.98	150.95
58501	2008	2.65	361.60	219.66	154.95
58501	2009	-1.06	357.76	217.33	153.30
58501	2010	0.67	360.14	218.77	154.32
58501	2011	4.97	378.02	229.64	161.99
58501	2012	9.45	413.74	251.34	177.29
58501	2013	12.23	464.35	282.08	198.98
58501	2014	6.23	493.29	299.66	211.38
58501	2015	7.95	532.52	323.49	228.19
58503	1985	.	100.00	104.33	74.17
58503	1986	-2.87	97.13	101.33	72.04
58503	1987	-1.73	95.44	99.58	70.79
58503	1988	-0.40	95.06	99.18	70.51
58503	1989	-0.53	94.56	98.66	70.14
58503	1990	1.36	95.85	100.00	71.09
58503	1991	3.42	99.13	103.42	73.53
58503	1992	2.63	101.74	106.15	75.46
58503	1993	3.29	105.09	109.64	77.94
58503	1994	5.17	110.52	115.30	81.97
58503	1995	1.97	112.69	117.57	83.58
58503	1996	5.75	119.17	124.33	88.39
58503	1997	3.91	123.84	129.20	91.85
58503	1998	2.41	126.82	132.31	94.06
58503	1999	2.05	129.42	135.02	95.99
58503	2000	4.18	134.82	140.66	100.00
58503	2001	3.33	139.31	145.35	103.33
58503	2002	5.08	146.40	152.74	108.59
58503	2003	1.87	149.13	155.59	110.61
58503	2004	6.05	158.15	165.00	117.30
58503	2005	7.43	169.90	177.26	126.02
58503	2006	8.73	184.73	192.73	137.02
58503	2007	4.19	192.46	200.80	142.75
58503	2008	2.66	197.58	206.14	146.55
58503	2009	0.14	197.86	206.43	146.75
58503	2010	0.44	198.73	207.34	147.40
58503	2011	3.85	206.39	215.33	153.08
58503	2012	7.96	222.82	232.47	165.27
58503	2013	11.33	248.07	258.82	184.00
58503	2014	9.31	271.18	282.92	201.14
58503	2015	2.77	278.68	290.75	206.70
58504	1979	.	100.00	83.41	57.27
58504	1980	4.61	104.61	87.26	59.91
58504	1981	.	.	.	.
58504	1982	.	94.23	78.60	53.96
58504	1983	.	.	.	.
58504	1984	.	123.34	102.88	70.63
58504	1985	-2.76	119.93	100.04	68.68
58504	1986	-2.74	116.64	97.30	66.80
58504	1987	-2.78	113.40	94.60	64.95
58504	1988	-0.93	112.35	93.71	64.34
58504	1989	3.50	116.28	97.00	66.60
58504	1990	3.09	119.88	100.00	68.66
58504	1991	1.08	121.18	101.08	69.40
58504	1992	5.51	127.86	106.65	73.22
58504	1993	4.54	133.66	111.49	76.55
58504	1994	5.87	141.51	118.04	81.04
58504	1995	5.60	149.43	124.65	85.58
58504	1996	3.24	154.28	128.69	88.35
58504	1997	3.17	159.16	132.76	91.15
58504	1998	3.74	165.10	137.72	94.55
58504	1999	2.25	168.82	140.82	96.68
58504	2000	3.43	174.61	145.65	100.00
58504	2001	4.84	183.06	152.70	104.84
58504	2002	3.16	188.84	157.52	108.15
58504	2003	3.92	196.24	163.70	112.39
58504	2004	4.09	204.28	170.40	116.99
58504	2005	8.60	221.84	185.05	127.05
58504	2006	7.23	237.88	198.43	136.24
58504	2007	9.91	261.46	218.10	149.74
58504	2008	1.79	266.15	222.01	152.42
58504	2009	-1.11	263.19	219.54	150.72
58504	2010	1.18	266.28	222.12	152.50
58504	2011	2.15	272.00	226.89	155.77
58504	2012	9.66	298.28	248.81	170.82
58504	2013	10.61	329.92	275.20	188.94
58504	2014	8.49	357.93	298.56	204.98
58504	2015	4.55	374.20	312.14	214.30
58523	1998	.	100.00	.	103.30
58523	1999	4.48	104.48	.	107.93
58523	2000	-7.35	96.80	.	100.00
58523	2001	7.77	104.32	.	107.77
58523	2002	8.91	113.62	.	117.37
58523	2003	0.83	114.56	.	118.34
58523	2004	8.40	124.18	.	128.28
58523	2005	3.16	128.10	.	132.33
58523	2006	11.73	143.13	.	147.85
58523	2007	4.09	148.99	.	153.90
58523	2008	10.70	164.93	.	170.37
58523	2009	6.41	175.50	.	181.29
58523	2010	0.02	175.54	.	181.33
58523	2011	8.77	190.93	.	197.23
58523	2012	6.64	203.61	.	210.33
58523	2013	12.73	229.52	.	237.10
58523	2014	13.96	261.57	.	270.21
58523	2015	3.57	270.92	.	279.86
58545	2001	.	100.00	.	.
58545	2002	5.33	105.33	.	.
58545	2003	5.22	110.83	.	.
58545	2004	-5.57	104.65	.	.
58545	2005	6.88	111.84	.	.
58545	2006	10.58	123.68	.	.
58545	2007	8.64	134.37	.	.
58545	2008	8.09	145.23	.	.
58545	2009	9.03	158.35	.	.
58545	2010	3.27	163.53	.	.
58545	2011	3.69	169.57	.	.
58545	2012	8.92	184.69	.	.
58545	2013	17.97	217.87	.	.
58545	2014	19.80	261.01	.	.
58545	2015	1.42	264.70	.	.
58554	1986	.	100.00	100.19	65.32
58554	1987	0.43	100.43	100.61	65.60
58554	1988	-1.98	98.44	98.63	64.30
58554	1989	-6.12	92.42	92.59	60.37
58554	1990	8.00	99.81	100.00	65.20
58554	1991	3.31	103.11	103.31	67.35
58554	1992	4.17	107.41	107.61	70.16
58554	1993	4.25	111.97	112.18	73.14
58554	1994	6.54	119.30	119.52	77.93
58554	1995	9.57	130.72	130.96	85.38
58554	1996	1.08	132.13	132.38	86.31
58554	1997	3.45	136.70	136.95	89.29
58554	1998	2.89	140.64	140.91	91.87
58554	1999	3.35	145.36	145.63	94.95
58554	2000	5.32	153.09	153.38	100.00
58554	2001	2.66	157.16	157.45	102.66
58554	2002	4.14	163.67	163.97	106.91
58554	2003	3.38	169.20	169.52	110.52
58554	2004	8.07	182.86	183.20	119.45
58554	2005	6.88	195.43	195.80	127.66
58554	2006	7.32	209.74	210.13	137.00
58554	2007	6.08	222.49	222.90	145.33
58554	2008	2.40	227.82	228.25	148.82
58554	2009	-0.36	227.01	227.43	148.28
58554	2010	1.21	229.75	230.18	150.08
58554	2011	3.24	237.20	237.64	154.94
58554	2012	7.67	255.38	255.86	166.82
58554	2013	10.52	282.24	282.77	184.36
58554	2014	12.91	318.68	319.28	208.17
58554	2015	3.56	330.03	330.65	215.58
58558	2001	.	100.00	.	.
58558	2002	15.19	115.19	.	.
58558	2003	2.53	118.10	.	.
58558	2004	14.43	135.14	.	.
58558	2005	4.14	140.73	.	.
58558	2006	14.14	160.64	.	.
58558	2007	5.74	169.87	.	.
58558	2008	-2.61	165.43	.	.
58558	2009	3.28	170.86	.	.
58558	2010	4.87	179.18	.	.
58558	2011	-3.60	172.73	.	.
58558	2012	13.79	196.55	.	.
58558	2013	11.23	218.63	.	.
58558	2014	16.05	253.71	.	.
58558	2015	.	.	.	.
58577	2003	.	100.00	.	.
58577	2004	3.90	103.90	.	.
58577	2005	9.37	113.63	.	.
58577	2006	16.80	132.73	.	.
58577	2007	5.77	140.38	.	.
58577	2008	2.35	143.68	.	.
58577	2009	-0.80	142.53	.	.
58577	2010	2.82	146.55	.	.
58577	2011	7.88	158.09	.	.
58577	2012	4.23	164.78	.	.
58577	2013	13.73	187.41	.	.
58577	2014	7.50	201.46	.	.
58577	2015	6.91	215.38	.	.
58601	1979	.	100.00	139.38	77.03
58601	1980	-6.41	93.59	130.44	72.09
58601	1981	.	.	.	.
58601	1982	.	.	.	.
58601	1983	.	.	.	.
58601	1984	.	.	.	.
58601	1985	.	95.00	132.41	73.18
58601	1986	6.58	101.25	141.12	77.99
58601	1987	.	.	.	.
58601	1988	.	61.27	85.39	47.20
58601	1989	43.03	87.63	122.13	67.50
58601	1990	-18.12	71.75	100.00	55.27
58601	1991	22.79	88.10	122.79	67.87
58601	1992	5.15	92.64	129.11	71.36
58601	1993	1.50	94.03	131.05	72.43
